SP500,FTSE,,
0.007310342,0.489213081,,
-0.603068486,-1.173285744,,
-1.211575514,-0.394915429,,
-0.872878265,-2.320874164,,
0.621329244,1.344668223,,
0.21804569,-0.942764888,,
-0.175144446,0.922559466,,
-0.14183076,-0.269796467,,
-0.951342704,-0.877357292,,
0.642726461,0.258579771,,
-0.288903681,1.291908765,,
0.172692163,-0.968492487,,
0.211703731,0.060947395,,
-0.05428831,-0.056431499,,
1.551455736,-0.246414123,,
0.038710035,0.458431524,,
0.683248443,0.344133764,,
-0.218058632,-0.515517277,,
-0.003668917,-0.18072158,,
0.452096058,0.002261037,,
-0.670639252,0.284482367,,
0.57928668,0.427456837,,
1.561554079,0.8316614,,
0.188775979,0.293450924,,
-0.800696769,-0.340215798,,
0.469654042,-0.075760956,,
-0.876055415,-1.18620565,,
0.495081938,0.571314449,,
0.115709365,0.72628452,,
-0.150086373,0.048973778,,
0.39913003,0.277805737,,
-0.442570517,-0.079928956,,
0.200754252,-0.751338436,,
0.779292506,0.40646831,,
-0.375389975,0.367079023,,
-1.078294601,-0.202282976,,
0.132699546,0.545891645,,
0.368090788,-0.139517911,,
0.24584694,-1.076153649,,
-0.881334589,-0.886514671,,
-0.335711604,-0.391753312,,
-0.70426701,-0.836176709,,
0.169182997,-0.281816181,,
-0.745074727,0.519481688,,
0.446973519,0.275805652,,
0.196993611,-0.758583357,,
0.05516227,-0.052766212,,
-0.407077437,0.341340262,,
-0.724298553,-0.732217243,,
-0.368791045,-0.034562611,,
0.072748303,-0.417999985,,
0.624572174,0.422609023,,
-1.236183436,0.869600625,,
0.462326866,-1.635302921,,
-0.958848481,0.463360651,,
-0.054692732,-0.912548564,,
1.021010728,0.880183111,,
0.173509125,0.721109897,,
0.152737191,1.424541748,,
0.072561518,-0.126814483,,
0.508312166,0.058898153,,
-0.461826051,0.316548979,,
0.10590761,-0.488810405,,
-1.553349345,0.120160985,,
-1.589356853,-1.725500743,,
0.112999773,-0.5432095,,
1.208169264,0.842445521,,
-0.422625261,-0.893450553,,
-1.334500256,0.368043192,,
0.223016973,-0.616484756,,
1.255717727,1.125802198,,
0.208392611,0.195202671,,
1.21140641,-0.080331429,,
-0.325861292,0.169767643,,
0.549976132,0.151171609,,
-0.214766687,0.822843551,,
0.016824474,0.049927379,,
0.854316303,0.092980016,,
-0.020388682,0.95426814,,
0.262880356,0.809485637,,
-0.390867908,-0.688317018,,
-0.031558332,0.952993944,,
1.025176376,0.368046887,,
-0.569476572,0.710083033,,
0.725561624,0.324689856,,
-0.345550467,-0.157825548,,
0.141673053,-0.44852984,,
0.432972588,0.154134127,,
-0.025632575,0.296589441,,
0.150040283,-0.283388993,,
-0.789313544,0.061579065,,
0.132599146,0.177926219,,
0.449892877,0.754308031,,
-0.711576647,-0.250804341,,
0.51717748,0.629090332,,
-1.460851808,-0.349973729,,
-0.492979785,-0.523984344,,
0.031818225,0.214292044,,
-0.628879761,-0.809277058,,
0.59518956,0.573092637,,
0.442681087,0.454377434,,
-0.317336138,-0.377775073,,
1.530684728,1.924136325,,
0.299673893,0.475304383,,
-0.047740586,0.538935578,,
0.624332612,-0.016997047,,
-1.029206366,-0.161616197,,
-0.705068847,0.004256406,,
0.26891957,-0.285580519,,
-0.129732954,-0.805712889,,
-0.696010998,-0.282245655,,
-1.107930136,-0.116577807,,
0.418323925,-0.144832009,,
0.63356601,0.084330711,,
-0.785995024,0.616261728,,
-0.050861347,-0.83696938,,
0.101696839,0.021659555,,
-1.154856552,-0.043323803,,
-0.221129374,-1.108955907,,
1.456892841,0.413210177,,
1.138894186,1.013738534,,
0.315615805,0.273916638,,
0.216640674,-0.401424948,,
-0.027748231,1.066906227,,
0.031447414,0.414220727,,
1.114596788,0.537629991,,
1.612952825,0.207477739,,
0.40951275,0.242921086,,
-0.107604028,-0.490673968,,
-0.071800398,0.023319165,,
-0.244507691,0.355473174,,
0.831754697,0.891567611,,
1.072453461,0.355247584,,
-0.02296191,0.19172664,,
-0.67886998,-0.683138396,,
0.613487979,0.533122741,,
0.044181711,0.19580892,,
-1.115801424,-0.930375409,,
0.347801622,-0.58353424,,
-0.062336924,0.196295773,,
0.250892043,-0.486166381,,
-0.008886124,0.467186847,,
-0.445316019,0.174897056,,
-0.479591478,-0.985938379,,
1.55563439,0.688642287,,
0.042378119,0.326766674,,
0.111157193,-0.069480269,,
-0.086444914,-0.530057098,,
-1.002199017,0.124847924,,
0.510336738,-0.525837142,,
0.453025957,-0.3300579,,
-0.153727932,0.119372456,,
0.864510495,0.907670481,,
0.351758717,-0.295995818,,
0.179776114,0.114273634,,
0.001743816,0.1479384,,
-1.0641289,-0.814253863,,
0.072234607,0.727630784,,
0.974454765,0.040151732,,
0.344737871,0.933721454,,
0.125065154,0.215366363,,
0.081555458,0.668230433,,
-0.074611978,0.006224131,,
-0.140699526,-0.120401908,,
-1.492068379,0.676930121,,
-0.275623419,-0.849481955,,
0.411388795,0.380050923,,
-0.204600043,0.615806211,,
0.333142687,-0.276437029,,
-0.633745887,-0.455515623,,
0.464669252,-0.731078103,,
-1.018726643,0.348501485,,
0.511546409,0.426147343,,
0.89773701,0.064284013,,
-0.995226227,-0.116156077,,
-0.479966791,-0.363859806,,
-0.691994786,0.0520611,,
-0.184984024,0.191351792,,
0.641487292,0.635895967,,
0.340570026,0.080492868,,
0.103190003,0.12989023,,
-0.251043922,-0.425348043,,
0.698154422,0.40268095,,
0.584255062,1.104689207,,
0.367159846,0.203616294,,
-0.363639958,-0.160822468,,
1.203548159,0.674127916,,
0.031294552,0.772080075,,
0.185826852,0.31477776,,
-0.761122188,-0.102144032,,
0.463981296,0.192184556,,
0.442782085,0.880115595,,
0,-0.047590721,,
0.290647587,0.338590718,,
-0.107164473,-0.112736239,,
-0.737703284,0.083081128,,
0.248823438,-0.003954679,,
-1.430008528,-0.481661172,,
0.559033873,-0.886109536,,
0.583815677,-0.329297729,,
0.833092275,0.695470239,,
-0.721611485,-0.767900478,,
0.588436098,0.641992375,,
-0.001730718,-0.15410328,,
0.024227322,0.439666562,,
0.912886563,0.427814524,,
0.205539356,-0.180851642,,
-0.380580587,-0.32476294,,
-0.945698801,-0.295793161,,
0.289145146,-0.682856985,,
-0.842055412,0.400237861,,
0.457499515,-0.140604623,,
-0.763083199,0.505254102,,
-0.770713342,-1.259852845,,
0.109208776,-0.314411448,,
-0.015845489,0.024376866,,
-0.627027745,0.206963794,,
-1.115359173,0.076994776,,
0.139654825,-0.546321819,,
-0.207762509,0.246112665,,
-0.32144841,-0.071127372,,
1.240564325,-0.372720576,,
-0.190267944,-0.128635764,,
-0.786237812,0.399657968,,
0.363509788,-0.352676525,,
0.472552749,0.939069464,,
0.115568923,0.090998257,,
0.625306497,0.596511381,,
-0.728423117,0.132522157,,
-0.010673308,-0.208902535,,
0.666669136,-0.54438911,,
-0.987399249,0.294741306,,
-0.845943822,-0.310916646,,
-1.514287448,-1.093840326,,
0.164323572,-1.327357507,,
0.513138909,0.588680478,,
-1.346667893,-0.694389828,,
2.015966003,-0.049784269,,
-0.591284372,0.614342757,,
0.710203305,0.321179581,,
-0.869924553,-0.399572125,,
0.42415188,-1.164529658,,
-1.22660731,0.016702159,,
1.20489964,0.239785767,,
0.301675702,1.231529914,,
1.112099137,0.437206275,,
-0.282233762,0.404709898,,
-0.148581788,0.338044553,,
0.557383178,-0.174988854,,
-1.094473233,-0.365205911,,
0.289560736,-0.348082827,,
-0.903824379,0.364433382,,
-0.306734788,-0.137018539,,
0.865148109,-0.047079535,,
0.555312374,0.292353035,,
0.959556481,1.033732131,,
0.490479155,0.268359036,,
-0.100732528,0.183200011,,
0.321282581,0.361388122,,
0.021147238,-0.14640557,,
-0.27879747,-0.221016767,,
0.528700807,0.469578644,,
-0.031643345,-0.172324012,,
-0.751830162,-0.448228442,,
0.837946917,0.942362864,,
0.084287425,-0.119808321,,
-0.814230543,-0.111950753,,
0.049536481,-0.380769614,,
0.076026135,0.895504505,,
-0.191059198,-0.428761538,,
0.369405219,0.109858294,,
-0.118273225,0.42232821,,
0.146496898,0.396794426,,
0.142760231,-0.0713069,,
0.230453356,-0.542405192,,
0.208883777,0.506732666,,
0.325619139,0.64410552,,
-0.069936186,-0.110349188,,
-0.157535478,0.198934486,,
-0.003503609,0.337871341,,
-1.136365855,0.295681506,,
-0.821966305,-0.694569865,,
-0.053608765,-0.701410631,,
0.806448805,0.925612742,,
-0.033694216,0.366685052,,
-1.021517614,0.080216785,,
0.145037852,0.930492785,,
0.803732485,0.562260565,,
-0.848474814,0.75818285,,
0.091253126,-1.372772547,,
1.311249532,1.422477188,,
0.54746429,0.194756902,,
0.20168192,-0.481854923,,
0.21526273,0.548595961,,
0.52657396,0.262717178,,
0.090389201,-0.550976085,,
-0.784933386,-0.317855701,,
0.574478396,-0.243862751,,
0.373643805,0.26303931,,
-0.692779098,0.122642971,,
0.331322453,0.386108246,,
-0.397718877,0.549823026,,
0.083861843,-0.275484885,,
0.432169358,0.140687109,,
0.418189211,0.127208364,,
-0.853851408,0.2274322,,
0.075069181,0.160785424,,
0.702562712,0.691262182,,
0.074487899,0.090057981,,
-0.689831668,-0.315558405,,
-0.533222708,-0.015051457,,
-0.279106689,0.555400621,,
0.761751676,0.362346306,,
-0.356512847,0.256954672,,
0.72566474,-0.352083522,,
-0.809735154,-0.239154107,,
0.246755986,-0.029934518,,
-1.018947012,-0.410631993,,
0.162320513,-0.557702812,,
-0.045846486,-0.443098623,,
-0.070574123,0.81838312,,
0.155197379,0.109114864,,
-0.376063085,-0.342795054,,
-0.795614135,-0.472796236,,
0.162122233,-0.370339141,,
-0.542625921,-0.526527858,,
0.23061875,0.528430536,,
0.759594149,0.778951507,,
-0.008861242,0.594802891,,
-0.218234165,-0.031909003,,
1.319848358,0.606402757,,
0.262591401,0.124940576,,
-0.318700254,-0.468866149,,
0.693882832,0.345791505,,
-0.104560594,0.294380895,,
-0.703390358,-0.692612751,,
-0.369419553,0.175941049,,
0.154970534,0.67282588,,
0.889938077,0.452212717,,
-0.571944855,0.402303636,,
-0.711170439,-0.245249567,,
-0.937140791,-0.865934709,,
0.368449105,0.297525184,,
-0.101321634,0.516701306,,
-0.033796704,0.726994837,,
-0.08543206,-0.106418123,,
0.183233318,0.86821174,,
0.734887275,-0.302561062,,
0.001764306,-0.009127502,,
-0.325157564,0.43354775,,
-0.915749174,-0.129139061,,
-1.305351341,-1.219549641,,
-0.233735985,-1.025915926,,
0.300675841,-0.188174853,,
-0.529504737,0.227255891,,
-0.125533306,0.11529308,,
-0.350141691,-0.718092409,,
0.005480403,-1.451842158,,
0.55924584,0.185954779,,
0.194183628,0.217772183,,
-0.892359002,-0.428420431,,
1.344594718,-1.842513084,,
-1.62486858,-0.071622841,,
-0.115635596,-0.426928129,,
1.594203656,1.26575407,,
-0.097652726,-0.490871752,,
-0.420633382,0.878015996,,
-0.934603302,-0.864508871,,
1.674965278,0.588678332,,
0.406760698,1.973342163,,
-0.42479724,0.506491666,,
0.851374698,0.267217455,,
0.406954476,1.358623373,,
0.101480376,-0.152917906,,
0.236387821,0.683549756,,
-0.302249319,0.001831217,,
0.229437446,-0.387131585,,
0.75924865,-0.300093199,,
0.3221295,0.764105622,,
-0.035154946,0.089619671,,
-0.334589824,-0.557308768,,
0.003527835,-0.176639481,,
0.745104932,0.550965581,,
0.614387634,0.709928248,,
0.427143308,-0.018187109,,
0.463275907,0.350428407,,
0.375267259,0.262469718,,
0.211113573,-0.142915315,,
-0.707178803,-0.843549343,,
-0.050087654,0.247985248,,
-0.742157039,-1.242434116,,
0.980281149,1.153157343,,
-0.105187839,0.762655546,,
-0.184777499,-0.320696022,,
0.019011571,0.514065499,,
-0.485059418,-0.1807077,,
-0.344432028,0.041591697,,
0.132346558,-0.247997593,,
0.059151011,-0.288595251,,
0.565384787,0.103554471,,
0.515762927,0.252078876,,
-0.063679471,-0.468393435,,
-0.305191067,0.658392316,,
-0.335576589,0.148129442,,
-0.164740398,0.146107875,,
0.142212997,0.709458491,,
0.404718806,0.171667722,,
0.010355898,-0.02859083,,
-0.899774627,0.488492886,,
-0.245852456,0.275284116,,
-0.491771277,-0.346448366,,
1.609780248,1.10971644,,
0.248288832,0.580902117,,
0.012053898,-0.410318133,,
0.730844407,0.710849531,,
0.285053662,-0.005234095,,
-0.100614782,-0.747794699,,
0.384858197,0.747794699,,
-0.701003203,0.062791065,,
0.06330901,-0.421104754,,
-0.483531746,-0.210341883,,
-0.425448266,-0.621333197,,
0.547408927,0.519509133,,
-1.906437178,-0.366017161,,
0.180062109,-0.202941843,,
-0.003493267,-0.479872011,,
0.006986411,1.245363681,,
0.611164766,0.318544069,,
0.817728242,1.11562142,,
0.14968131,-0.121038176,,
-0.499811457,-0.337952332,,
0.317411297,0.714418489,,
-0.944839866,-0.940356227,,
-0.507239254,0.208576023,,
0.054158406,0.227199903,,
-0.664151533,-0.444476043,,
1.089409681,-0.378316162,,
-0.013914253,1.449677714,,
0.302198986,-0.770776663,,
-0.310896378,0.508757241,,
0.934974607,-0.020715013,,
0.3715558,-0.013812393,,
0.576952662,0.643697792,,
-0.128114261,0.296357422,,
-0.364742046,0.196515755,,
0.494563389,0.250637381,,
-0.446540062,-0.621777822,,
0.095977521,0.418929352,,
0.410292053,0.262431561,,
-0.913483134,-1.44679144,,
0.759820819,0.904127992,,
-0.213812354,-0.190115754,,
-0.013699568,0.43962882,,
-0.523700748,0.665166404,,
-0.034437041,-0.687358089,,
0.271729951,-0.762623337,,
-0.452719236,0.737011426,,
0.790490781,0.884073831,,
0.107777988,0.757125878,,
0.824157099,-0.036964229,,
0.347037414,0.243376506,,
0.163789137,0.469967332,,
0.131512411,0.103397104,,
-0.013480495,-0.128428602,,
-0.42387614,-0.006676125,,
0.656160372,0.270027167,,
-0.385752906,-0.290058215,,
0.047246221,0.768313498,,
-0.106335405,-1.067587273,,
-0.819016507,-0.613040323,,
0.609390545,0.395127838,,
-0.110060375,0.93533552,,
-0.426143038,-0.844760362,,
0.276944949,0.995929459,,
0.592088073,-0.325879414,,
0.314913154,0.654009369,,
-0.309853236,0.026468594,,
-1.051195655,-0.324724022,,
0.16519218,0.676421363,,
-0.698390059,-0.835855406,,
0.065093017,-0.261290122,,
0.092427776,0.475470963,,
1.303675332,0.243508631,,
0.027015162,0.753265085,,
0.177106133,-0.138030783,,
-0.043825642,0.840017712,,
-0.172117082,-0.555947603,,
-0.314625247,-0.198600018,,
0.431089802,0.290380734,,
0.570233423,-0.728364079,,
-0.050332194,-0.610772314,,
0.202851728,0.974795413,,
-0.466670871,-1.192528253,,
0.392954208,0.446588661,,
1.06360926,0.903655375,,
-0.021559766,-0.404645747,,
0.150820842,0.63256514,,
-0.305191811,-0.364263263,,
-1.213351562,-0.682866724,,
-1.017399051,-2.173398471,,
0.410232645,-1.204772344,,
-0.062612641,0.083850272,,
-1.745143668,-2.963321232,,
-0.564870779,-0.068740033,,
0.280243061,-0.250684216,,
-0.210974191,-2.228848041,,
-0.339876862,2.604639099,,
0.308711808,-1.626196429,,
0.978778148,1.608585214,,
0.562582173,1.975876709,,
-1.58812612,-2.429552342,,
0.688877993,1.262345566,,
1.035569184,0.451475905,,
0.202434384,0.258808756,,
-1.694999406,-0.04337755,,
-0.019014858,-1.614814785,,
-0.59821754,0.64169839,,
0.165083926,-2.545127263,,
-0.555416727,1.645592086,,
-1.014292906,-0.608368244,,
-1.112038915,-1.818639954,,
0.576185973,-0.232170169,,
1.797765686,2.022340878,,
-0.245873891,-0.390489677,,
-0.741269856,0.511428031,,
0.033413937,0.568933591,,
0.873582055,0.120107405,,
-0.505011864,0.336590884,,
-0.236781982,0.140644527,,
0.49397522,-0.191677057,,
-0.782377776,-0.509993605,,
0.53569518,0.464218151,,
1.963500136,1.968660191,,
-0.454483636,0.720869538,,
0.889810904,0.870476063,,
-0.505774612,-0.985397903,,
0.406536003,1.08051953,,
-0.607841979,-0.018677466,,
0.16864281,0.135756609,,
0.356996123,-0.673804254,,
-1.157994743,0.056324087,,
-1.199623816,-1.64468337,,
-0.485318343,-1.000653365,,
-0.123463338,-0.115702202,,
0.304854109,-0.339111432,,
1.849596443,1.680711832,,
-0.691552503,-0.122955448,,
-0.430513009,-0.89116911,,
1.587334916,1.976937394,,
0.454557933,0.296103801,,
0.0325117,0.441667456,,
-0.162664305,0.887644945,,
1.133132465,0.762746885,,
-0.247680246,-0.782986728,,
-0.411894443,-0.804468692,,
0.544293084,0.868547478,,
0.005088756,-1.592149515,,
-0.084846433,0.86973382,,
-0.209029111,-1.034297763,,
-0.287917061,-0.183739931,,
-0.281904493,0.726117622,,
0.437039756,-0.635064057,,
-0.245599796,-0.056683988,,
0.197891497,0.869050034,,
1.140448709,0.458841129,,
0.629867795,-0.022044173,,
0.145564086,0.064423161,,
0.565185189,0.050831089,,
-0.261355367,0.199685308,,
0.054991294,-0.213237739,,
-0.303662534,-0.724332822,,
0.216995862,0.155169652,,
-0.055038987,0.161733821,,
0.615376322,0.164869289,,
0.044757935,0.693883098,,
-0.223990271,-0.392044709,,
0.589591148,0.72542325,,
0.077580163,0.546486089,,
-0.805133319,-0.87986463,,
-0.450113288,-1.208084326,,
0.32195402,0.361238827,,
0.054945514,-0.485930317,,
0.903094036,0.7610944,,
0.316221421,-0.055990568,,
-0.057570052,-0.254898434,,
0.172610822,-0.003403039,,
0.219852427,0.224352531,,
-0.109865794,-0.996425238,,
0.628048252,0.588136419,,
-0.506710903,0.518580764,,
-0.141027557,-1.269749972,,
0.846451775,-0.413060154,,
0.852254871,1.290296262,,
0.085472158,0.957334251,,
0.191643441,0.692358287,,
-0.243240533,-0.175995889,,
-0.127494429,-0.050341484,,
0.354644599,-0.348048675,,
1.10261405,0.493969216,,
0.041370971,0.634869729,,
-0.167180187,-0.054973889,,
-0.0175303,0.49368041,,
0.20379901,0.690706338,,
-0.254813726,0.013172844,,
0.849501365,0.783944711,,
0.181664571,0.58638775,,
0.152973953,0.244937144,,
-0.282474919,-1.039012686,,
0.238341509,0.681950599,,
-0.004729735,0.091009562,,
0.27395552,-0.012996296,,
0.614450888,0.176929429,,
-0.01562793,0.265617311,,
0.422655557,0.517864206,,
0.447219603,-0.480669345,,
-0.754286269,-0.387179825,,
-0.04528243,-0.555027996,,
0.04528243,0.039164491,,
-0.573004668,0.332280333,,
-0.026694932,-0.004878485,,
-0.194931836,-0.019516321,,
1.129707998,1.235002684,,
0.228454304,0.312788481,,
0.181458698,-0.080108952,,
-0.411468901,-0.120283884,,
0.094865601,-0.371386049,,
0.211180203,-0.228984345,,
0.5969613,-0.122770757,,
0.107876538,0.695856679,,
0.279935582,0.402092703,,
0.23625803,-1.010702029,,
-0.088914786,0.201669895,,
0.098108356,-0.030627625,,
0.131681717,-0.684308133,,
-0.450886432,-0.622030274,,
-1.254414964,-1.183037409,,
0.380615502,-0.400795502,,
0.803068314,0.966127264,,
-0.073859793,-0.586821319,,
-0.201853732,-0.452350754,,
0.596676997,0.478798784,,
0.283249441,0.593238837,,
-0.212744871,0.064056766,,
-0.32995986,0.674207663,,
0.260988526,0.340283138,,
0.301590082,0.120205989,,
0.004585719,-0.055211836,,
0.187833632,0.584669126,,
0.950537085,0.571637159,,
0.211349545,0.512493114,,
-0.107128587,-0.201480792,,
0.212636088,-0.698725065,,
-0.202069013,-0.085466645,,
-0.37202874,-0.240666228,,
-0.577412675,0.101828888,,
1.243361997,0.887808199,,
-0.117464586,-0.068876593,,
-0.487897951,-0.322588691,,
-0.018172181,1.566245195,,
0.10747074,-0.507695839,,
-0.53090758,-1.069802561,,
0.250636215,-0.417261345,,
-0.191338211,0.030669153,,
0.06989607,-0.572965442,,
0.498489657,1.120197658,,
0.607245087,0.142752909,,
0.054066232,-0.374156378,,
-0.124696725,-0.180351412,,
-0.174535869,0.093436872,,
0.20159174,0.432215977,,
-0.447360645,-0.301872479,,
0.257815646,0.14783869,,
0.87253001,1.390505884,,
-1.292007637,-0.723137901,,
-0.149808228,-0.66094517,,
-0.121221319,0.190890264,,
0.490041364,0.033648724,,
0.600195849,-0.625147676,,
0.315946567,1.267107051,,
0.104596268,0.455805952,,
-0.056767256,0.110857733,,
-0.044839029,0.448509146,,
-0.067296263,0.364900765,,
-0.194666209,-0.363325056,,
-0.598345066,0.571914955,,
-0.326234997,-0.460103039,,
0.723526716,0.444434706,,
0.657173237,0.61548269,,
-0.071645002,0.188260976,,
-0.13297775,-0.214739283,,
0.180746787,-0.112221212,,
-0.246553974,-0.864572241,,
-0.176697011,0.373685472,,
-0.482261701,0.322318467,,
-0.094923127,0.517288201,,
-3.633302967,-2.33643733,,
0.627996922,-1.839892641,,
-0.26287356,-0.903363214,,
-1.060033569,0.003270058,,
-0.76002736,-0.944573303,,
1.494010141,1.308515702,,
-0.28166388,0.292802161,,
0.643531008,1.1498649,,
0.021794972,0.280608543,,
0.275141825,-0.19072811,,
-2.041847376,-1.163432382,,
0.628595158,-2.639543468,,
0.250021752,2.184050749,,
-0.440709625,-0.042401214,,
1.059140786,0.954552702,,
0.625488269,0.497998563,,
1.661295533,0.585073521,,
0.085393195,0.973383007,,
-0.013718989,0.338142437,,
0.143194479,-0.752103487,,
-0.587792439,0.011124796,,
-0.799426214,-0.404465591,,
0.47120506,0.905386047,,
-0.159899175,-0.25648753,,
0.116874542,0.118826013,,
0.919451751,0.798010796,,
0.168894542,-0.021993905,,
0.297533426,0.510892821,,
0.355573415,0.319935349,,
-0.598391436,-0.07014208,,
0.643692918,0.048325371,,
0.447380861,0.714355307,,
0.990047868,0.829061812,,
0.236338207,-0.282772587,,
0.080138912,-0.747655485,,
-0.016319385,-0.136539975,,
1.008268002,0.714763938,,
-0.475556877,-0.109512987,,
-0.063480349,-0.777743827,,
1.059112527,0.502661747,,
-0.103798903,0.115997631,,
0.111104625,-0.786776352,,
-0.552354031,0.474048712,,
0.376869209,-0.460028164,,
0.467276923,1.005890333,,
0.43319688,0.818600365,,
0.224580817,1.002938057,,
0.159074509,-0.810398153,,
0.199209004,-0.01221374,,
-1.408719453,-0.390096642,,
0.918646407,0.635611546,,
-0.105846967,-0.155473616,,
-0.018861218,0.199632803,,
0.977533359,-0.138633945,,
-0.113578378,0.301397616,,
0.665254504,0.931913977,,
0.015717542,-0.061757686,,
-0.112935403,-0.456077025,,
-0.015735304,0.148226602,,
-0.79570683,-0.773798032,,
0.546473023,0.077649803,,
0.061650073,0.546407977,,
0.755345601,-0.066623263,,
-0.079691484,0.291904771,,
0.324061855,0.831702556,,
0.121961611,-0.188894275,,
-0.467380188,-0.470787293,,
-0.816389422,-1.673863717,,
-1.62678166,-0.270191601,,
1.128824267,0,,
0.089411906,0.954675794,,
-1.097199913,-0.719751883,,
1.432502683,0.599390174,,
0.53872956,1.367219147,,
0.670775471,1.232987531,,
-0.049690853,-0.430191421,,
0.228373753,-0.798284866,,
-1.284802034,-0.013534343,,
0.572427792,-0.804818127,,
-1.438708298,-0.434538873,,
-0.152119929,0.319251096,,
-0.281669878,-0.442663698,,
0.891648208,-0.484454867,,
-0.011529039,0.667234075,,
-0.157215728,0.555422091,,
0.965344431,-0.262151152,,
0.490581552,0.743745114,,
-0.015650009,-0.069303204,,
0.238751783,0.82400112,,
0.153182828,0.337243284,,
-1.336882066,-1.226071296,,
0.62857718,-0.238562698,,
1.998172944,1.240926927,,
0.339407132,0.283277861,,
-0.022312402,-0.283277861,,
0.029284006,-0.577984359,,
-0.321197924,-1.391200554,,
0.445211233,1.106974877,,
-1.147047303,-0.831737672,,
0.679453438,0.593509494,,
-1.915366896,-1.915764483,,
0.6737095,-0.685558155,,
-2.30705614,-3.197313003,,
-1.563239477,-0.577554066,,
0.872292462,-0.146522532,,
-1.372703134,2.451142116,,
0.898650715,-1.736664136,,
0.389356152,0.791979217,,
-2.528372092,-1.213626508,,
2.404118511,-0.56713059,,
0.606645778,1.915580382,,
1.489247992,1.339892671,,
-3.219699431,-1.937668696,,
-0.059187359,-3.784520852,,
-0.164428648,2.948660675,,
-1.576459464,-1.22145098,,
-1.232029768,-0.558241199,,
0.375914546,-4.185032768,,
2.435539758,3.444075667,,
-0.060801544,0.2388228,,
-0.040060239,0.121662517,,
1.096584749,1.789644006,,
0.082164451,0.014524445,,
1.112816028,0.373681678,,
-3.015407416,-1.91366219,,
2.075502939,0.490421437,,
-0.375510166,1.292932902,,
1.024915217,1.459040049,,
0.978512548,1.159309835,,
