SP500,FTSE,,
-1.100774407,-1.677841298,,
0.331506476,0.677052809,,
-1.634690482,-1.952959027,,
0.044254968,-0.926556084,,
1.407370431,2.36180711,,
0.111912923,0.405183721,,
0.951272877,0.910812052,,
-0.089248448,-1.17916202,,
-0.470589104,-1.707853347,,
2.706416969,1.612407688,,
0.484684254,2.773399762,,
-0.52271537,-0.481031263,,
0.497485497,0.42993462,,
-0.451004986,0.142386231,,
0.053496264,-1.072871565,,
0.496989609,0.562749441,,
0.335542635,0.826668485,,
-0.27534173,-0.302628153,,
1.291847733,0.607417269,,
-0.034546849,-0.089185496,,
-0.526586863,0.533923758,,
0.119417921,0.194143651,,
0.724550673,0.728869528,,
-0.238632323,-0.835831215,,
0.782731713,1.132549369,,
-0.241456539,0.265692617,,
-0.430854183,1.370038274,,
0.395134991,0.092157685,,
-0.783527935,-1.288970535,,
-0.594487479,-0.455547293,,
0.262954844,0.953964502,,
-0.193322777,-1.02807387,,
-2.537813659,-1.240757927,,
0.330734331,-1.056434613,,
0.882760835,0.843275406,,
-0.141171179,-0.492460213,,
-0.175329495,1.444317243,,
1.483381604,1.284238355,,
0.495160687,0.668798734,,
-0.587230164,-0.703332492,,
1.093756566,0.93568983,,
-2.64936537,-2.036485387,,
-0.0723194,-0.846254488,,
-0.460666505,-1.06528101,,
1.161798818,0.208715087,,
-3.02888795,-1.396601238,,
-0.378220779,-0.05012924,,
-1.534752296,-1.21387498,,
-0.788979242,0.522037443,,
2.997711866,0.385818136,,
-0.727920513,1.089541436,,
-1.346223583,-1.133559673,,
0.592397842,-1.081365076,,
-1.695131642,-2.74590246,,
0.720680914,1.712157024,,
-1.66358837,-2.530751292,,
1.619068736,3.100872785,,
-2.391401981,-1.311641777,,
1.552219539,-0.646043217,,
2.708175843,2.659453427,,
0.170304479,0.677979413,,
0.643657722,1.30501946,,
-0.729501506,-0.716121977,,
-0.704073958,-1.124261948,,
1.551997291,2.788844962,,
1.400267958,-0.126354086,,
-0.205157502,1.062852688,,
0.733207786,0.16005735,,
-2.179770729,-0.435038809,,
0.552651022,0.349706771,,
0.232842362,-3.027157793,,
-1.326666567,0.514059371,,
-1.453675843,-1.880952984,,
0.528521447,0.023890867,,
-0.170470451,0.082777508,,
0.415379906,0.967537496,,
1.57673525,1.385031178,,
0.756964567,0.700050871,,
-1.252734205,0.285117823,,
0.169387279,-0.322165724,,
-0.82210549,-0.309267438,,
-1.424818464,-0.62453596,,
0.025146627,0.972394663,,
-2.302529069,-2.040934896,,
0.333920396,-0.201825962,,
-1.814412465,0.32776065,,
1.533449757,-1.327102744,,
0.687412258,-0.80029878,,
-1.454246425,-0.333207549,,
1.129219053,0.220652867,,
-2.461160363,-3.106128987,,
-0.710014455,-1.381982976,,
-2.782733385,-0.683818186,,
-0.754684207,-0.011860286,,
-1.234153106,-2.776381322,,
2.207751937,-2.305069722,,
0.981599076,4.641628641,,
-1.7780585,-0.11579594,,
1.6293737,-1.374197077,,
0.508408769,1.649843403,,
-0.410315255,-0.817236368,,
1.677918025,0.725438656,,
0.502575979,2.509158423,,
-1.225175476,-0.049770228,,
-3.145618875,-2.660276939,,
-0.718639792,0.126028254,,
0.641022635,-2.608881098,,
-0.588938452,1.041015301,,
0.509642082,-1.327934444,,
0.833506095,3.4829691,,
1.379200254,-0.507206285,,
-1.337466037,-0.013606136,,
0.117083825,-1.572000932,,
-0.298593942,3.050983168,,
0.629855197,-1.236051317,,
-1.116576116,0.652812276,,
0.68267344,-0.739384285,,
1.175649014,1.867483612,,
0.663845139,1.454492875,,
0.122801785,-0.179218884,,
-0.869144707,-1.840247245,,
-2.64392089,-1.373861272,,
-0.06194676,-1.122810419,,
-0.341394822,-0.878629544,,
0.42126638,1.47663854,,
-2.016180737,-1.499180395,,
-0.782799194,-1.159933816,,
-1.288447256,-1.249905936,,
3.63343026,1.083097297,,
-0.787114514,1.500010683,,
0.334335553,-1.464869944,,
-2.108594435,-1.072060144,,
-0.339787371,-3.93492794,,
4.152000522,3.473970506,,
-2.36348023,-1.079695551,,
2.644347551,-0.912983662,,
1.214427666,3.467707948,,
-0.955245473,-0.50575023,,
-1.174086842,1.003708582,,
-0.721612222,-0.431186253,,
0.555547907,0.161474366,,
3.484237872,2.605147891,,
-0.332590173,1.075763444,,
0.025258904,-0.416695501,,
-0.107394432,0.94270194,,
0.209943171,1.131939288,,
-0.583562325,-0.409829811,,
-0.737070827,-0.105227125,,
0.48138323,-0.314670943,,
-2.296917926,-1.173647183,,
-0.472976059,-1.089794279,,
0.531534546,1.282975387,,
2.002739315,2.330881642,,
0.160854955,-1.094252017,,
1.922833079,1.264462012,,
-0.071833474,-0.057805857,,
-0.716466838,-0.302787362,,
0.342412297,0.807048273,,
0.855600155,-0.542265819,,
0.251537304,0.670397253,,
-0.142770707,-0.016417935,,
-0.144530031,-0.016420631,,
-0.311526732,-0.034492104,,
1.703044231,0,,
0.223672612,2.084153859,,
0.003060537,-0.00482676,,
-1.806608335,0.734201211,,
0.332887717,0.156402145,,
-0.737263009,-1.059686883,,
0.886236516,0.255929574,,
-0.245303647,-0.139955784,,
0.421921919,0.065980578,,
0.97812719,0.574280922,,
-0.035261742,0.836251797,,
0.145566009,1.138741723,,
-1.16585721,-2.942582277,,
-1.594287584,0.104925875,,
0.281351616,-0.266565584,,
-1.314498744,-1.537250398,,
0.672047671,-0.474238897,,
0.213032959,0.183046035,,
0.694327237,-0.02471638,,
0.054775227,-0.240892408,,
-1.134471568,-0.761128282,,
-0.717828009,0.830485574,,
-0.066963221,-1.45665124,,
1.919262798,0.421215125,,
-3.161395181,-1.487159931,,
0.016147002,-0.495571429,,
-0.059756936,-0.859474402,,
-1.682929794,-1.800820919,,
0.283827761,1.167308153,,
1.378097872,0.212191604,,
-0.129353574,-0.141411029,,
-0.6818651,1.154733373,,
-1.067812308,-1.807464773,,
0.241746613,-0.846036114,,
-1.937138704,-1.546477171,,
0.025117004,0.822116608,,
0.055235211,-0.575126122,,
0.640503916,0.5557143,,
-3.050463139,-2.644933023,,
-0.646605864,0.211801203,,
0.253293378,1.72112031,,
0.490971253,-2.629408267,,
-1.480205061,-0.982935056,,
0.478544476,0.92269684,,
-0.758756646,0.657005084,,
1.55470875,-1.318355289,,
-2.227982429,1.624451178,,
0.681987745,-2.245805956,,
-1.22741805,-2.722225762,,
-0.880703872,0.73471264,,
-1.046680337,-2.454216357,,
2.714665316,-0.41269131,,
1.514838313,2.600535552,,
0.09650348,1.690043695,,
-0.21726394,0.517592778,,
1.606198914,-0.746632494,,
0.732839593,1.586865183,,
-2.377021933,-1.620427236,,
0.248357348,-0.181056336,,
-2.120405326,-0.750106656,,
2.400789791,0.12415585,,
1.811174994,1.89020423,,
-1.511021262,-0.162472572,,
-0.312178641,-1.062555276,,
-0.589270805,-0.646378329,,
2.994444665,2.493005942,,
0.199378475,0.577666451,,
-1.846383019,-0.156882808,,
2.447135764,0.213373293,,
0.567391528,0.953683232,,
-1.283701852,-0.131812989,,
-0.552835734,-1.56425329,,
0.510934068,0.891655825,,
0.39652383,-0.777929819,,
-1.526079302,-0.084364975,,
-0.996796381,-2.410381675,,
0.629904525,0.961455939,,
0.210787642,-0.029789611,,
1.317506553,2.490060429,,
-1.724180643,-0.635917707,,
0.688163796,1.043759703,,
1.560864693,1.313668447,,
-1.513462501,0.630018635,,
-0.198222837,-0.282483554,,
-0.064464691,-2.176266601,,
-3.077696176,-2.53378559,,
0.361600869,-2.29006122,,
2.345466344,3.848140184,,
-3.134987895,-0.56528014,,
0.482156784,-0.916365462,,
1.242835024,-0.894751678,,
-0.202318955,1.83142677,,
-5.017243495,-4.002078205,,
1.741088428,-3.492114208,,
-4.961058326,-2.278222905,,
4.050090845,-0.661740089,,
4.221736003,8.469140652,,
-3.593770681,-1.422148433,,
-1.514523274,-1.932110545,,
-0.15308636,-0.791661435,,
2.273829246,1.970411377,,
0.749546146,-2.109844438,,
-9.186199799,-5.445815724,,
5.283520714,1.722034468,,
0.38747994,1.157981324,,
-3.186222287,-1.816955548,,
-1.354474116,2.233459335,,
-3.632644382,-8.178441324,,
-5.976850047,0.348038287,,
-1.236472095,-5.317852472,,
-7.91541709,-1.218838889,,
-1.10279839,-9.264555189,,
10.65505898,7.936756154,,
-0.2779827,3.174429369,,
-8.755023985,-7.428654515,,
4.183428007,-5.496913237,,
-0.88915097,5.089180499,,
4.679534325,5.266203481,,
-2.96159771,-1.245258326,,
-5.969734208,-4.566362912,,
2.019898897,1.153948859,,
-3.608089034,-5.129586945,,
-2.782013704,-0.796281353,,
10.29614275,1.897473049,,
-1.600670014,7.742974259,,
2.048665169,1.150690565,,
1.207197071,1.977247218,,
-0.0754286,1.496524766,,
3.765728185,4.320925819,,
-5.586709418,-2.373014887,,
-5.010725395,-5.870072271,,
2.896181494,2.144245906,,
-1.055014294,0.887232268,,
-1.81577858,-3.634830123,,
-5.251837366,-1.535260973,,
6.330646002,-0.306543012,,
-3.882446274,1.518679066,,
-2.506589628,-2.410100874,,
1.382432534,1.829633687,,
-6.035013533,-4.93879429,,
-6.621411192,-3.317268397,,
6.020470897,-2.45571379,,
5.89152455,9.384243974,,
0.325917988,0.439677318,,
3.218395993,-0.446901272,,
1.028626937,3.206169867,,
-8.944830254,-5.32836871,,
4.044905648,1.402006258,,
2.588777095,1.135923656,,
-2.814656115,-0.153595115,,
3.16392725,-2.781136266,,
3.938107752,6.006955625,,
-2.590277538,1.870720576,,
0.697173608,-0.320051481,,
-2.555160808,0.488808648,,
0.684336153,-2.49865925,,
-1.109086154,-0.065435852,,
4.49634082,0.733696095,,
-1.387257849,0.349808657,,
-2.214233006,0.150203959,,
-0.030642671,-1.016533076,,
-1.352879438,-0.883313108,,
-0.953199933,0.159902212,,
0.567732286,-0.930063594,,
0.141430872,2.408738762,,
2.135329316,1.682756848,,
1.181818163,0.940314398,,
2.963484221,2.83700663,,
-0.833573472,0.389437559,,
0.427820244,1.28656111,,
-2.952446962,-2.873459307,,
0.125549295,-0.046599874,,
-2.056410493,-1.270971665,,
-1.951947399,-0.502553257,,
0.159497376,-0.614145359,,
-3.246791455,-5.094519764,,
-0.450000759,-1.433465889,,
0.464965965,0.628917677,,
-5.022275408,-1.352208502,,
4.188300703,-0.7728867,,
-1.201770292,-0.189839926,,
0.396281573,0.007403112,,
0.551160599,3.789111516,,
0.898577869,-0.347478751,,
3.010207226,2.374781785,,
-3.182769822,-2.477352013,,
-2.081537995,-0.971265594,,
0.020443627,-1.745431675,,
1.50889799,2.103859309,,
-1.088177556,1.527474862,,
1.384734697,0.007094295,,
2.70835447,1.478761338,,
0.183013924,0.365137914,,
-4.978290408,-2.21821857,,
0.783577051,0.501930642,,
0.050834965,-0.760982751,,
-1.05502109,-0.300293369,,
-4.372596729,-3.782203547,,
0.075091186,-0.679031076,,
-1.0970904,0.28908957,,
-1.419431502,-3.270604506,,
-3.306294145,-0.992281844,,
3.756139926,-0.894738006,,
-0.868590711,0.850580441,,
-1.392753071,1.71552001,,
-2.554609243,-2.207766189,,
-4.217386468,-5.48159589,,
-0.679293264,-3.186080444,,
1.905900682,3.738909939,,
-4.138313235,-3.233370663,,
0.267952175,0.022660964,,
-0.923915417,0.330831196,,
6.049861433,4.762804899,,
0.195589092,-0.577677406,,
3.951343071,0.494201576,,
0.801355696,1.1144266,,
-0.367770391,2.896089614,,
3.045864923,-0.178731057,,
1.69402298,-1.359961446,,
-1.510080058,0.312258352,,
-1.805290227,0.678871507,,
6.738085926,2.819689864,,
-1.953461084,-1.050325641,,
1.00227916,-0.286745889,,
2.000375232,0.63638321,,
-1.888763733,-0.672284328,,
-3.30181357,-3.550452535,,
1.170196344,4.245663003,,
1.783393075,0.748572967,,
2.31332765,4.193372337,,
0.689500564,-2.337408829,,
-0.582722703,-0.902389213,,
-2.13416079,-1.590139512,,
0.855534496,-0.12729126,,
3.420434116,1.471730403,,
-1.695593559,0.132953724,,
1.129415484,-0.517758213,,
1.386047674,2.109435685,,
0.234073852,0.977198476,,
-4.148054321,-2.521256303,,
1.852822627,-0.085230126,,
-1.109096753,1.077559003,,
1.018400655,-0.310601698,,
1.428935363,3.371903208,,
-0.668131724,0.26432792,,
-0.202816971,-1.708781322,,
1.965665255,2.249672476,,
-0.218971904,1.283026624,,
0.608979389,-0.011782865,,
2.666824708,2.184210561,,
1.762597315,1.364896266,,
-1.045305685,0.050027289,,
2.04966008,1.431046451,,
-1.914852515,-0.597915826,,
0.210126271,-0.225708255,,
-2.155132519,-2.149245104,,
0.837527844,0.717739451,,
-1.013603336,-0.332924183,,
2.736047806,2.237830178,,
-0.348252034,0.801903769,,
-0.500969903,-0.310590483,,
-1.549419239,-2.788957582,,
-0.277071891,0.454608856,,
2.332175234,1.057318725,,
-1.872415376,0.10194951,,
1.48037841,-0.652000901,,
1.166852422,0.690488127,,
2.025837047,1.978975622,,
0.318074432,-0.650104703,,
-0.987265509,-2.112850029,,
1.064914131,0.079814834,,
-0.198809494,1.17161841,,
0.04116544,-0.75533501,,
0.123394742,-0.00908059,,
-0.354598132,0.723854047,,
0.66469711,0.564128841,,
0.238758569,-0.446995881,,
-2.17659433,-2.646139794,,
-1.202597127,0.060083657,,
-0.136348698,-1.164168322,,
0.922593534,0.056078699,,
0.325786247,1.506960404,,
-2.853801914,-2.608569919,,
0.257842859,-0.094517965,,
0.390272258,1.175101654,,
1.991718299,-0.6422449,,
-0.149118134,-0.27314701,,
1.020724755,1.241960896,,
-0.836689201,-1.048796953,,
0.408789532,2.130489551,,
-2.658931539,-2.481760024,,
0.337444773,-0.934852345,,
-1.877449781,-0.18850147,,
-0.03868472,-1.124039119,,
0.152234616,0.445842959,,
-0.450124181,-0.760331449,,
2.533781797,1.798518938,,
0.405919421,0.84362689,,
2.947259315,2.53502543,,
0.79492942,0.351389266,,
0.081640063,0.6171025,,
0.844229749,1.240901752,,
0.50671618,0.842600898,,
-0.192518696,0.278554816,,
2.069062269,1.460234705,,
0.175434794,0.367760145,,
0.203556842,0.207362533,,
-0.210130095,-1.257298595,,
-0.26328507,0.412062767,,
1.066397064,1.832474935,,
0.043463144,-0.502165557,,
1.297331828,1.595143015,,
0.222798353,-0.237334271,,
-0.235667261,-0.521544349,,
-0.58945184,0.929581745,,
0.987619939,0.872422511,,
-0.183902199,-0.198861899,,
-1.273024483,-1.083738717,,
1.05017839,0.969319804,,
0.643611566,0.817123937,,
-0.63288644,-0.876503843,,
-2.326190902,-1.474543225,,
0.900434443,0.874528658,,
0.728379548,0.083195568,,
1.065622596,1.416451278,,
1.73088374,1.963112744,,
0.111256899,0.92951393,,
0.178172833,0.419851835,,
0.096290722,-0.534291705,,
0.277885327,-0.434426913,,
-0.319739466,0.80791579,,
-2.816908284,-1.833819866,,
-0.355868424,-0.045656416,,
0.708329567,-0.430609238,,
1.289597853,1.138013007,,
0.845684378,1.951281422,,
0.580027382,1.145556963,,
0.897929585,-0.332266118,,
-0.20091766,0.476038982,,
0.459238307,0.14755147,,
0.125818611,0.461187578,,
1.37772269,1.613223788,,
-0.142418286,0.775657314,,
0.313052926,0.172198671,,
-0.276411704,-0.747046832,,
0.610741583,0.159579678,,
-0.810395312,-0.062244701,,
-0.689622624,-1.176288432,,
-0.593143537,0.057078189,,
1.553628299,1.629638227,,
-0.293297153,-0.116218271,,
-0.388310318,-0.5012834,,
-2.412402235,-1.691309947,,
-0.258351943,-1.177715002,,
1.310048718,0.711078598,,
1.3361299,2.237775793,,
0.321053822,-0.567978183,,
0.576124065,0.890540303,,
0.51023618,0.141520888,,
0.503627172,0.931351397,,
-0.245453205,-1.08257283,,
1.687829064,1.959679243,,
0.432828385,-0.631735742,,
-0.827760281,-0.629971737,,
0.764632702,1.74379162,,
-0.441030311,-0.72400054,,
-0.851949896,0.276156461,,
0.915356413,-0.965101659,,
-0.963344897,0.673686758,,
-1.164757035,-0.975636195,,
-0.010117668,0.178971826,,
-1.562244976,-2.346091614,,
1.943982647,1.121550986,,
-2.808966725,-1.830696764,,
0.587106063,1.182396276,,
-0.051543736,-1.327213148,,
0.191608436,1.39379887,,
1.795123985,0.34592305,,
0.314890957,0.333064204,,
2.097992994,1.782681461,,
0.110455839,-0.089817218,,
0.521044445,0.69160917,,
-0.880472907,0.184003163,,
0.518979389,0.376434535,,
1.354740246,1.616276254,,
0.209485093,-0.686019505,,
0.087156102,-0.071107787,,
-1.205596505,-1.402499944,,
-0.30614071,-0.309912693,,
1.407140774,1.96293625,,
-0.038767203,-0.589916969,,
0.259453744,0.76341962,,
-1.590490784,-2.245040335,,
0.345193141,-1.054013054,,
1.09822741,2.313749923,,
-0.145347454,0.285725222,,
-0.710389224,-0.270666682,,
0.372367299,0.176768198,,
-0.280608949,-0.220067614,,
-1.063297184,-1.663255795,,
0.45259631,-0.368275088,,
0.499408604,0.775249617,,
0.347134541,0.327432236,,
0.32847135,1.015429122,,
-0.626778242,-0.556547455,,
-0.031246949,0.650571307,,
-1.230264711,-1.949216669,,
0.595404148,-0.399447451,,
1.018910318,1.853105226,,
0.235159327,0.653320218,,
0.056278444,0.816743006,,
0.526317004,0.556856323,,
0.113799667,0.649448777,,
0.030838618,-0.732779801,,
-0.933211032,0.277500456,,
1.666673097,1.601764261,,
0.357098906,0.402802011,,
-0.055295499,0.135715922,,
0.386427931,-0.059692315,,
0.269424316,0.135612855,,
0.160928497,0.070446071,,
-0.820595354,-0.713978098,,
0.691873281,-0.45934351,,
0.315830546,0.450250038,,
-1.042041867,-0.781482213,,
1.157156853,1.052113457,,
-1.03893099,-1.688367235,,
-2.040769282,-1.593577732,,
-2.317906386,-0.603493057,,
0.435003516,-0.808463881,,
-0.377291498,0.315074474,,
0.575295681,-1.132044411,,
-1.167928438,-1.385694552,,
-0.92083163,0.828322361,,
1.252500266,1.128807777,,
1.237006556,0.681818665,,
-0.47000363,-0.573252396,,
-3.03863581,-2.190149511,,
0.258811447,-1.537255033,,
-0.918028509,0.618526181,,
1.263423923,0.382199777,,
-0.152233291,0.394385407,,
0.867662466,0.573178817,,
-0.338887644,-0.368789238,,
1.693003122,1.956429259,,
0.380718669,0.617831577,,
0.627394237,0.914953986,,
0.023598356,0.619660702,,
-0.057038896,-0.113909053,,
-1.14567376,-0.693718096,,
0.998008323,0.521675043,,
-0.440351017,-1.218344622,,
0.150292703,1.435219835,,
0.840233596,0.955362086,,
0.184025111,1.436204668,,
0.097747896,0.891331362,,
0.45424937,-0.108495183,,
1.22760229,1.304952463,,
-0.003842902,0.123142834,,
0.190046609,-0.078508346,,
0.392386305,0.681321512,,
0.43460925,-0.413932141,,
-0.0437566,0.147648765,,
0.165413429,-0.565089074,,
0.67780183,0.472611743,,
0.478127558,0.429650017,,
0.097603101,-0.035438373,,
-0.470120088,0.132829192,,
0.419453445,-0.09916244,,
0.787118569,0.514221718,,
-0.472275731,0.075760916,,
0.005613195,0.871514876,,
0.063594196,-0.430424264,,
0.42541346,0.134925592,,
-0.052146384,-0.674692887,,
-0.354570595,0.128612849,,
0.650326988,1.143169699,,
0.754944005,0.616037973,,
-0.534162646,-0.317089285,,
0.449330921,-0.861022505,,
0.632657423,1.015360918,,
0.227073054,0.114299581,,
0.032919403,-0.275580149,,
1.116476731,0.59872129,,
0.153583494,0.49392165,,
-1.673153591,-1.400316771,,
0.605857235,-0.280686034,,
0.562295057,0.969464489,,
-0.187080599,-1.048058189,,
-0.125521887,-1.020318457,,
0.598901992,1.023812822,,
-0.449748682,0.527990771,,
-2.214533075,-2.648648325,,
0.725808145,-0.302052937,,
1.230293935,0.556925505,,
-1.557366377,-1.154778254,,
-1.021337722,-2.593994629,,
-0.626502649,-1.287100443,,
-3.37750353,-1.526027218,,
-1.381629934,-2.658091779,,
3.996044935,5.032268882,,
-0.353290141,-0.99239734,,
1.172812081,0.91997999,,
-1.216585336,0.928158126,,
-1.753268596,-3.193809591,,
0.027118119,-0.007600661,,
-1.392486811,0.847703235,,
-0.38566782,-2.851493673,,
-3.87925967,-1.661622404,,
1.29908978,-0.201262894,,
-1.262206045,0.132247737,,
-0.028686173,-2.575489746,,
-0.792111868,1.952200531,,
3.043359367,3.070609549,,
-1.213553305,-0.130975788,,
-1.392854132,-0.484945452,,
2.397806592,-0.232679996,,
0.224629056,1.156104553,,
-3.204084462,-1.64845276,,
-1.364192396,-1.116234089,,
1.132241002,-0.81211079,,
-0.768025754,1.142982584,,
2.641308977,0.912086492,,
0.325058187,0.606050689,,
-0.318953616,0.740901342,,
2.241452336,0.30134669,,
0.001989674,0.384479753,,
0.186852779,0.305000332,,
0.230104045,-0.059021202,,
-0.365239201,0.915654887,,
-1.335288345,-0.988051011,,
-0.361401175,-1.314104566,,
-1.575863082,-1.52356844,,
-0.01027443,-1.058482095,,
-0.090460532,0.498113342,,
-2.87740101,-3.154709381,,
-1.008476272,0.054927731,,
-0.40711434,-2.285472882,,
-0.410934431,0.669855987,,
0.70465188,2.589121582,,
2.928108613,0.998024276,,
0.960033857,1.792484975,,
0.644488181,0.535241159,,
0.265615259,0.66214477,,
1.402138301,1.992784857,,
0.094522718,-0.332557673,,
0.130575858,-0.806517635,,
-2.832231494,-1.010596632,,
0.525249156,-0.205681538,,
0.995521259,-0.171076462,,
-1.160008507,1.450658522,,
2.179950567,1.884482651,,
0.634221895,-0.022585259,,
1.011215496,0.722078965,,
0.193905878,0.272469562,,
-0.578872818,-0.860993209,,
-0.388450573,-0.107206345,,
-0.091854876,-1.059412103,,
2.187423586,2.611104597,,
-0.348514274,-0.011117699,,
0.424712197,-0.191046827,,
-0.152453951,-0.379464741,,
-0.348780602,-0.624406134,,
0.466073496,1.454009177,,
-0.556405965,-0.632250481,,
-2.692102686,-2.470563254,,
-0.589040719,0.397667796,,
-0.402783408,0.176445523,,
0.028532997,0.013268256,,
1.003647885,1.400282606,,
0.155221625,-0.893617376,,
-1.667568524,-1.742449593,,
-0.488657168,-0.307497408,,
-0.309208467,0.757426848,,
-1.438993431,-1.516755412,,
0.257292713,-0.907910458,,
-0.818094846,0.904031407,,
1.500989799,0.8843976,,
-1.298990782,0.452680406,,
2.759381931,2.666421802,,
0.705017489,0.085681828,,
1.303147161,1.057505387,,
-1.063839821,-0.374680899,,
0.625973815,0.404152799,,
0.606074624,1.180910656,,
0.49098955,0.134596866,,
1.051671854,1.154786893,,
-0.179446525,0.034133065,,
0.374303544,-0.212173055,,
0.072727991,-0.279387692,,
0.021611639,-0.572019734,,
1.427759771,1.692057289,,
-0.160869895,-0.470538587,,
-0.330302624,-0.436732931,,
-0.854113021,-0.086494284,,
1.920743341,0.922343604,,
-0.550284736,-0.449342408,,
0.29386198,0.089671629,,
-0.328718681,-0.163262413,,
-0.320087182,-0.372372911,,
0.496182745,0.79522925,,
-0.758836475,-0.66195113,,
1.99626676,1.426068235,,
0.154561011,0.805857399,,
-0.20613448,-0.34028331,,
0.548750496,-0.079507412,,
-0.009501278,0.261253458,,
0.43991121,-0.190577083,,
0.626180847,1.504104086,,
-0.346555513,-0.352082353,,
0.143288109,-0.416426686,,
0.834893828,0.683216734,,
-1.55339639,-0.674450418,,
1.030761802,0.437338882,,
0.193262155,0.504928468,,
0.134874419,-0.286974187,,
0.129084175,0.184453739,,
0.091567397,-0.780156322,,
-0.351777022,-1.079872736,,
0.146100273,0.563411623,,
-0.222982244,-0.047564102,,
0.144339391,0.341255235,,
0.688827521,1.096762653,,
0.495477701,-0.146005727,,
1.937750253,1.960137853,,
0.347990346,0.214683765,,
-0.188344436,-0.433248158,,
-0.709467967,0.429844076,,
0.357182287,-0.997262822,,
-0.598454567,-0.02922946,,
-1.144804802,-0.315188728,,
-0.111127586,0.4045696,,
-1.531251909,-2.408330406,,
-0.114852728,0.188140194,,
1.538563789,1.327966607,,
0.176084121,-0.624268427,,
-0.337612549,-0.911199968,,
-1.407182517,-1.767034372,,
1.338407363,1.348966925,,
-0.785899004,0.204842114,,
-0.029990066,-2.098172285,,
-0.696041036,-0.409773754,,
2.142145352,2.044687554,,
1.161009441,2.192881974,,
0.237152819,-0.387392019,,
-0.092969846,0.434194298,,
0.085681216,0.659828974,,
0.505299437,-0.241317018,,
0.430575066,0.232708573,,
0.599348452,0.08605112,,
0.096854045,0.818932432,,
0.148685593,0.517359901,,
-0.432338076,-0.152887046,,
0.568290299,-0.018702235,,
0.016087372,-0.158258846,,
0.187495033,0.336637685,,
0.560385018,1.016608718,,
0.401894933,0.531198622,,
-0.09369007,0.210357686,,
0.238471775,0.005003127,,
-0.204874674,-0.424487159,,
0.049490951,-1.197901595,,
